SAWS_OBS_TM,STN_NM,SAWS_TA_AVG,SAWS_TA_MIN,SAWS_TA_MAX,SAWS_HD_AVG,SAWS_HD_MIN,SAWS_HD_MAX,SAWS_WS_AVG,SAWS_WS_MAX,SAWS_RN_SUM
20121105,광진,9.9,8.1,11.8,88.3,72.3,95.6,1,4.4,7.5
20121105,강북,9.7,7.8,11.3,88.6,80.6,93.5,1.1,4.2,8.5
20121105,송파,10,7.5,12.2,88.3,70.3,96.2,1,4.9,6.5
20121105,용산,10.2,8.5,11.6,83.6,72.2,91.5,1.2,6.3,7
20121105,성동,9.9,8.2,11.9,85,69.7,92.2,1.5,5.6,8.5
20121105,중랑,9.7,7.9,11.3,85.6,74.1,90.2,1.5,7.7,9.5
20121105,중구,8.8,7.1,10.9,87.6,73.9,93.2,1,6.8,8.5
20121105,종로,10.2,8.4,11.7,84.7,76.2,91.9,0.8,3.9,8.5
20121105,관악,9.9,8.4,11.4,84.5,74.6,94.4,1.2,4.1,8
20121104,남산,11.5,7.6,15.1,75.9,62,99.9,2.4,7.6,3.5
20121104,강서,12.7,10.9,15.6,62.7,46.3,92.9,3.5,8.9,4.5
20121104,성북,11.8,9.2,15,60.2,45.3,95.5,2,8,4.5
20121104,도봉,10.5,5.5,15.5,71.6,44.3,98.1,0.9,4.9,5
20121104,마포,12.5,10.7,15.6,59.2,40.9,93.7,2.4,7.5,5.5
20121104,구로,12.4,10.6,15.3,62.8,47.9,96.6,3.6,8.6,3.5
20121104,영등포,12.7,11,15.8,60.8,45.3,91.9,2.7,7.7,4
20121104,서초,13.1,9.9,16.7,59.4,44.6,89.2,1.7,6.2,4
20121104,강남,11.8,9.2,15.6,63.4,47.6,94,0.7,2.7,4
20121104,서대문,12.2,10.4,15,60.4,39,96.4,4.7,9.7,4
20121104,금천,12.9,10.7,15.7,56,39.7,91,3.4,9.3,3.5
20121104,양천,12.7,10.5,15.8,57.7,43.4,90.8,2.7,7.7,4
20121104,노원,11.6,7.3,15.6,69.5,43.8,99.9,0.8,3.7,5.5
20121104,광진,12.3,8.7,15.9,61.5,46.2,95.2,2.1,6.9,5
20121104,강북,12,9.2,15.3,60.7,44.2,93,2,7.2,4.5
20121104,송파,12.1,7.5,15.9,63.7,46.4,96.4,1.2,4.9,5
20121104,용산,12.6,10.2,16,58.7,43.4,92.6,2.4,6.9,3
20121104,성동,12.1,8.1,16,57.9,38.2,92.2,2.2,5.8,4.5
20121104,중랑,12.3,9.4,15.3,58.6,40.6,91.8,1.9,5.2,6.5
20121104,중구,11.4,7.7,14.9,58.9,43.5,92,1.7,6,4
20121104,종로,12.7,10,16,58.3,43.7,90.2,1.5,5,3
20121104,은평,12.7,10.7,15.3,56.6,34.9,90.7,3.9,8.7,5.5
20121104,동작,12.5,10.4,15.5,59.6,45.9,91.9,3,7,3
20121104,관악,12.2,10.5,15.7,62.6,44.7,97,1.3,4.5,4.5
20121104,강동,12.3,8.1,15.7,62.8,46.9,99.1,2.3,8.3,4.5
20121104,동대문,12.2,8.5,15.5,61.4,44.7,95.6,2.6,8.3,6
20121103,동대문,9.1,3.4,16,51.8,27.8,69.5,1.4,3.1,0
20121103,송파,8.4,2.1,15.3,60,31.8,84.9,0.5,2.6,0
20121103,도봉,7.2,1.2,15.6,62.8,29.4,86.4,0.4,2.3,0
20121103,마포,9.2,3.5,16,53.6,27.2,78.6,0.6,3.1,0
20121103,구로,10.1,5.1,15.4,53.9,33.5,79.6,1.5,4.3,0
20121103,영등포,10.2,5.2,16,51.6,27.1,79.4,1.4,3.6,0
20121103,서초,9.9,4.6,16.3,53,27.5,74.5,1,3,0
20121103,강남,9.1,4,15.3,55.4,32.8,77,0.6,2.1,0
20121103,서대문,9.4,3.8,14.7,48.3,29.9,71.9,1.9,5.9,0
20121103,금천,9.9,4.6,15.6,50.7,28.8,73.5,1.2,3.3,0
20121103,양천,10.4,5.4,15.8,47.8,21.8,80.1,1,2.9,0
20121103,노원,8.7,2.9,15.9,58.7,29.3,84.9,0.5,2.5,0
20121103,광진,9.3,3.8,15.8,52.9,29.5,74,0.6,2.7,0
20121103,강북,9.3,3.8,15.9,50.3,27.8,69.2,0.8,2.5,0
20121103,남산,8.9,3.6,15.2,64.6,46.6,84.7,1.2,2.9,0
20121103,용산,10.5,5.6,16.3,45.5,25.3,65.8,0.9,2.8,0
20121103,성동,9.5,3.6,16.2,47.5,24.5,72.1,1.2,3.1,0
20121103,중랑,9.2,3.7,15.2,49.9,29.5,68.9,1.2,3.7,0
20121103,중구,8.5,3.1,15.4,49,26.1,70.6,0.7,2.6,0
20121103,종로,10.1,5.1,16.1,47.9,27.4,66.3,0.3,3,0
20121103,은평,9.5,4,15.7,48.4,28.2,67.5,1.2,5.1,0
20121103,동작,10.2,5.8,15.4,49.5,24.3,71.3,1.4,3.2,0
20121103,관악,9.9,5.2,15.3,52.9,29.8,73.5,0.5,2.8,0
20121103,강동,9.3,3.6,16.2,56.6,32.6,76.6,1.3,3.2,0
20121103,강서,9.9,4.3,14.8,53.7,28.5,80.6,1.2,3.9,0
20121103,성북,9,3.9,14.2,50.3,28.2,70.1,0.9,2.7,0
20121102,강동,7.9,2.6,13.1,46.6,26.1,66.9,1.4,4,0
20121102,성북,7.4,2.2,12.5,42.6,25.9,60.2,1.1,3.4,0
20121102,강북,7.7,2.1,13.6,42.6,25.7,57.3,1,3.4,0
20121102,송파,7.1,1.1,12.9,48.7,24.9,74.9,0.7,2.6,0
20121102,용산,8.4,3.9,12.8,41,23.6,55.8,1.3,4.3,0
20121102,양천,8,3.6,12.3,42.9,24.4,61.4,1.4,4.3,0
20121102,노원,7.3,1.6,13.7,47.2,25.2,70.6,0.8,3.2,0
20121102,광진,8,2.4,14,42.5,25.2,63.4,1,3.6,0
20121102,성동,8.1,2.3,13.5,38.1,20.2,58.7,1.5,4.3,0
20121102,중랑,7.5,2.8,13,41.4,25.7,57.5,1.2,3.8,0
20121102,중구,6.9,1.2,12.4,40.8,22.3,58.5,1.3,4.3,0
20121102,종로,7.9,3,13.3,42.6,25.7,57.3,0.5,3.4,0
20121102,은평,6.8,1.7,12,46.8,26.6,63.3,1.3,4.7,0
20121102,동작,8.3,4.1,12.5,40.5,23.9,59.9,1.6,4.2,0
20121102,관악,7.7,3.5,12,43.9,25.7,62,1.3,3.9,0
20121102,도봉,6,-0.2,13.6,52.8,25.3,76.8,0.6,3.3,0
20121102,마포,6.7,1,12.6,50.7,27.1,71.7,1,3.8,0
20121102,구로,7.8,3.1,12.2,46.7,28.4,68,1.5,5,0
20121102,영등포,7.6,3.4,12,49.4,30.1,68.3,2.1,5.9,0
20121102,서초,8.4,3,13.5,43.3,22.6,65.4,1.3,4.1,0
20121102,강남,7.8,3.1,12.9,45.1,27.8,65.9,1,3.5,0
20121102,서대문,6.5,1.3,11.8,49,27.4,66.8,1.2,4.8,0
20121102,금천,7.9,2.7,12.3,41.4,21.9,65.6,1.7,4.3,0
20121102,남산,7.2,1.6,12.3,58.1,44.9,72.2,1.4,3.3,0
20121102,동대문,7.6,2.3,13.6,44.6,25.9,63.1,1.3,4.2,0
20121102,강서,7.2,2.7,12.1,51.8,31.6,72.1,1.2,4,0
20121101,성북,6.2,2.9,9.9,44.2,26.8,67,1.8,5.1,0
20121101,도봉,6,2.6,11,49,26.4,83.3,1.7,4.5,0
20121101,마포,6.3,3.6,10.7,45.7,27.1,70.7,2.1,5,0
20121101,남산,5.8,3,9.7,60.5,42.5,84,1.9,4.7,0
20121101,동대문,6.8,3.7,10.7,43.9,25.8,66.9,2.2,5.8,0
20121101,송파,7.2,4.1,10.8,42.6,26,64.2,1.5,4.5,0
20121101,용산,6.9,4,10.6,42.3,24.9,65.9,2.4,5.4,0
20121101,성동,6.7,3.3,11.1,39.2,21.6,64.1,2.7,5.8,0
20121101,중랑,6.6,3.6,10.2,42.5,25.9,65.2,2.5,6,0
20121101,중구,5.6,2.7,9.5,41.8,23.7,65.3,2.5,6.4,0
20121101,종로,6.6,3.6,10.9,43.8,26,66.6,1.6,4.9,0
20121101,은평,6.1,3.2,9.8,45,27,69.1,2.8,6.3,0
20121101,동작,6.9,4.1,10.6,42.5,25.1,66.6,2.8,6.7,0
20121101,관악,6.3,3.6,9.7,45.2,28.1,71.9,2.5,5.6,0
20121101,양천,6.7,4.1,10.5,42.7,24.3,68.4,2.3,7.3,0
20121101,노원,6.6,3.3,10.8,47.5,27,84.8,1.4,4.2,0
20121101,광진,7,4,11.1,42.7,25.8,66.4,2.8,5.9,0
20121101,강북,6.5,3.3,10.7,44,26.8,66.5,2.7,7.5,0
20121101,구로,6.5,3.5,10,47.5,28.6,74.8,2.9,6.3,0
20121101,영등포,6.4,3.8,9.8,46.9,29.8,71.8,4.1,8.4,0
20121101,서초,7.7,4.5,11.3,41.1,24.4,66.1,2.3,6.3,0
20121101,강남,6.4,3.5,10,43.9,27.1,64.5,2.5,6,0
20121101,서대문,5.6,2.8,9.3,47.9,29.8,72,2.2,7.1,0
20121101,금천,6.9,4,10.4,40.5,22.4,66.3,2.8,7.1,0
20121101,강동,7,4,11.4,43.9,26.5,66.5,3.5,7.9,0
20121101,강서,6.5,4,10,48.3,30.8,71.8,2.3,5.5,0
20121031,도봉,6.6,2.1,11.9,62.8,25.5,89.3,1,3.5,0.5
20121031,마포,6.6,2.6,12.4,65.6,26.8,83.9,1.2,4.7,0
20121031,동대문,7.6,4.3,12,58.8,21.9,76.4,1.8,6.2,0
20121031,남산,6.3,2.1,11,78.5,43.1,99.9,1.6,5.1,0
20121031,서대문,6.2,1.9,10.9,66.1,27.2,84.6,1.3,6.9,0
20121031,강남,7.3,4.3,11.6,59.3,24.5,77,1.6,4.8,0
20121031,서초,8.3,4.8,13.5,55.6,18,78.4,1.6,6.3,0
20121031,영등포,7.1,4,11.8,61.6,27.8,79.8,2.4,9.2,0
20121031,구로,7.1,4.2,12.3,61.4,23.8,87.3,2.1,8.4,1
20121031,종로,7.3,3.8,12.1,58.5,22.2,77.8,1.3,4.8,0
20121031,중구,6.4,2.7,11.2,58,21.5,80.6,1.7,6,0
20121031,중랑,7.5,4.5,11.2,56.9,21.8,75.3,1.5,5.2,0
20121031,성동,7.6,3.8,12.5,54.9,18.4,75.1,2.1,5.8,0
20121031,용산,7.6,4.4,12.4,57.3,22.1,78.6,1.7,6.1,0
20121031,송파,7.6,3.3,12.1,61.3,22.1,82.6,1.3,4.3,0
20121031,강북,7.4,4,11.5,58.9,26.3,73.8,1.5,6,0
20121031,광진,7.8,4.3,12.2,59.1,22.3,77.3,1.6,5.9,0
20121031,노원,7.4,3.6,12.1,61.4,25.7,91.6,1,4,0
20121031,양천,7.4,4.3,12.4,56.1,19,79.7,1.5,4.9,0
20121031,강서,7.1,3.7,11.8,65.1,29.6,81.5,1.5,5.7,0.5
20121031,강동,7.7,3.9,12.2,61.2,23.2,79.8,2,6,0
20121031,관악,7.2,4.1,12.6,59,20.8,80.8,1.4,4.7,0
20121031,동작,7.6,4.3,12.4,56.9,19.6,77,2,6.4,0
20121031,은평,6.6,3.2,10.9,62.4,26,78.6,1.8,6.8,0
20121031,금천,7.4,4.3,12.6,55.4,16.8,81.9,1.9,7.2,0.5
20121031,성북,7,3.8,11.3,59.3,25.7,77,1.3,5.2,0
20121030,서대문,8.6,5,11.8,64.3,51.6,75.7,1.8,6,0
20121030,강남,9.6,7.2,12.4,58.3,48.4,68.3,2,5.2,0
20121030,서초,11,7.7,13.7,54.3,40.3,64.6,1.8,5.4,0
20121030,영등포,9.3,6.4,11.9,60.9,48.2,72.7,3.4,9,0
20121030,구로,9.5,6.4,12.2,59.6,45.7,72,2.4,6.2,0
20121030,도봉,9.3,5.5,13.5,61.6,40.2,77.7,1.1,3.8,0
20121030,성북,9.5,6.6,12.5,58.5,42.1,68.6,1.5,4.4,0
20121030,마포,9,5.2,12.3,61.9,49.3,75.9,1.8,4.8,0
20121030,동대문,10.3,7.4,13.6,56.5,39.5,70.1,1.9,5.3,0
20121030,남산,8.9,5.8,11.6,77.7,67.6,89.2,1.9,4.4,0
20121030,강서,9.4,6.3,12,61.8,49.1,72.9,2,4.8,0
20121030,강동,10.4,8.1,13.1,57.5,48.6,67.1,2.4,6,0
20121030,관악,9.5,7,12.6,58.9,44.8,70.2,2,5.3,0
20121030,동작,10,7.2,12.5,56,43.8,66.9,2.1,4.5,0
20121030,은평,9.1,5.9,12.1,60.2,48.2,71.8,2.5,5.4,0
20121030,종로,9.7,6.5,13,58.8,46.4,70,1.6,3.7,0
20121030,중구,8.7,5.4,12,57.4,45.2,68.3,2.2,5.6,0
20121030,중랑,10.1,7.7,12.8,55.7,41.3,67.7,1.9,6.4,0
20121030,성동,10,7.1,12.9,53.4,42.6,63.9,2.4,6.3,0
20121030,용산,9.9,7.1,12.6,57.3,46.7,68.1,2.2,5.5,0
20121030,송파,10.7,7.6,13.3,56,43.7,65.7,1.2,4.7,0
20121030,강북,10,7.3,13.5,56.9,40.6,68.8,1.5,5.9,0
20121030,광진,10.4,8,13.2,56.4,43.6,66.6,2,5.3,0
20121030,노원,10.2,7.4,13.6,57.6,41,75.4,1.2,4.6,0
20121030,금천,9.9,7.2,12.8,52.7,36.5,65.4,2.4,6.1,0
20121030,양천,9.7,6.6,12.6,55.1,41.5,66.2,2.2,6.9,0
20121029,성동,12.7,8.6,17.7,62,33.8,93.5,1.4,3.4,0
20121029,강서,11.9,8.8,15.2,70.9,49.4,93.3,1.2,3.7,0
20121029,동대문,12.3,8.2,17.2,67.8,42.1,92,1.4,4.5,0
20121029,성북,11.9,8.4,16,67.1,46.4,88.7,1.2,3.3,0
20121029,도봉,11.3,6.3,16.8,72.2,46.4,98.2,0.7,2.3,0
20121029,마포,11.7,7.5,16.4,69.7,39.3,93.3,1,3,0
20121029,구로,12.6,9.4,16.9,65.3,37.9,89.5,1.6,5.2,0
20121029,남산,11.6,7.6,16.9,84.6,58.4,99.9,1.4,3.2,0
20121029,영등포,12.2,9.2,16.1,68.2,47.2,91,1.9,4.7,0
20121029,서초,13.5,9.3,17.8,63.4,35.1,86.6,1.2,3.9,0
20121029,강남,12.4,8.8,16.7,65.9,42.1,91.7,1.2,3.8,0
20121029,서대문,11.3,7.4,15.9,72.2,42.9,96.1,1,3.8,0
20121029,금천,14.2,11.4,17.3,47.7,32.9,65.7,1.6,4.1,0
20121029,양천,12.7,9.4,17.8,61.4,34.4,89.6,1.1,3.2,0
20121029,노원,12.2,7.9,17.1,72,45.5,99.9,0.7,3.2,0
20121029,광진,12.7,8.7,17.6,66.4,38.9,91.6,1.1,4.2,0
20121029,강북,12.4,8.2,16.8,65.6,46,86.3,1,3.3,0
20121029,송파,12.4,7.6,16.8,69.8,43.4,96.6,0.8,2.5,0
20121029,용산,12.8,9.8,17.7,63.8,36.8,84.7,1.3,4,0
20121029,중구,11.5,7.2,16.9,64.9,35.6,88.6,1.2,3,0
20121029,종로,12.5,8.8,17.2,65.2,40.8,86,1.1,3.7,0
20121029,은평,11.7,8,16,67.6,43.3,88.7,1.3,3.7,0
20121029,동작,12.7,9.4,16.6,63.5,41,87.9,1.5,4.4,0
20121029,관악,12.6,9.6,17.3,65,35.8,88.2,1.1,3.1,0
20121029,강동,12.7,8.4,17.6,69.7,42.1,96.9,1.5,4.2,0
20121029,중랑,12.3,8.3,16.6,65.6,39.1,90,1.2,3.8,0
20121028,영등포,15.1,11.5,18,70,50.5,81.7,3.7,8.3,0
20121028,동작,15.5,11.7,18.3,64.8,45.7,77.5,2.8,6.4,0
20121028,강남,15,11.7,18.4,67.2,50.5,83.3,2.1,5.3,0
20121028,서대문,14.6,10.6,18.5,72.4,51.8,88.7,1.9,5.4,0
20121028,금천,16,13.3,19,62.2,42.1,78.3,2.6,5.7,0
20121028,관악,15.1,11.7,18.9,68.6,48.4,83.5,2.3,4.9,0
20121028,강동,15.7,12.4,19.2,67.6,46.7,86.1,3.2,6.5,0
20121028,강서,15,11.2,17.8,70.9,50.4,84.6,2.2,5.3,0
20121028,남산,14.5,10.2,18,86.2,65.7,99.8,1.8,4.5,0
20121028,동대문,15.5,11.6,18.9,66.7,43.7,84.8,2.5,6.8,0
20121028,성북,15,10.9,18.4,67.2,45.2,85.2,1.6,4.7,0
20121028,도봉,15,9.7,19.4,69.8,47.6,91.3,1.6,4.1,1
20121028,마포,14.9,10.3,18.7,69.4,49.2,83.4,1.8,4.6,0
20121028,구로,15.2,11.5,18.2,69.8,48.8,83.3,3.1,7.5,0
20121028,양천,15.5,11.8,19.2,64.4,44.3,76.8,1.8,4.8,0
20121028,노원,15.5,12,19.1,72.3,47,97.1,1.2,3.3,0.5
20121028,광진,15.7,12.4,19,65.8,46.1,84.2,2.4,5.2,0
20121028,강북,15.5,11.6,19.1,66.1,44.2,85.6,1.8,6.2,0
20121028,송파,15.9,12.1,19,66.2,47.8,86.6,1.1,4.2,0
20121028,용산,15.4,12,18.6,68.2,48.3,79.1,2.4,6,0
20121028,성동,15.5,11.4,19.2,62.7,40.8,79.4,2.6,5.3,0
20121028,중랑,15.3,11.6,18.1,65.6,44.8,83.5,2.1,5.4,0
20121028,중구,14.4,10.4,17.9,65.3,46,79.5,2.6,6.3,0
20121028,종로,15.4,11.7,19.6,66.8,47.5,82.2,1.7,5.1,0
20121028,은평,14.9,11,17.9,67.8,46.7,82.4,2.7,5.6,0
20121028,서초,16.4,13.1,19.3,63.3,45,79,2.9,5.7,0
20121027,성북,14.3,12.4,16.2,87.3,65.4,99.3,1.2,4,53.5
20121027,동대문,14.9,13.2,16.7,86.4,67,99,2.1,6.6,44
20121027,마포,15.3,12.9,17,85.2,60.9,97,1.8,5.6,37.5
20121027,구로,15.5,13.1,16.9,87.5,61.5,99.9,3.4,6.8,25.5
20121027,영등포,15.6,13.3,17.2,84.5,62.4,95.1,2.8,6.8,38
20121027,서초,16.4,13.8,18.6,80.4,56.7,90.2,2.8,7.3,38.5
20121027,강남,14.8,12.8,16.6,86.7,63.9,97.3,0.8,4.1,38
20121027,서대문,15,12.4,16.8,87,60.2,99.9,4.3,10.3,39.5
20121027,금천,16,14,18.3,80,50.8,94.1,3.5,8.9,29.5
20121027,양천,15.7,13.5,17.3,80.8,58.4,93.7,2.3,6.3,34
20121027,노원,14.3,12.6,16.6,95.2,75.2,99.9,0.6,3.1,53.5
20121027,광진,15.2,13,17,84.9,60.8,98,2,4.9,40.5
20121027,강북,14.6,12.7,17,87.4,65,99.9,1.1,6.7,53.5
20121027,송파,15.3,13.3,16.9,87.1,61.5,99.2,1.1,3.7,33
20121027,용산,15.5,13.3,17.3,83.1,61,94.5,2,5.5,35
20121027,성동,14.9,13,16.7,83.4,56.9,94,2,5.4,33
20121027,중랑,15.3,13.1,16.8,82.2,58.6,95.5,2.1,5.4,42.5
20121027,중구,14.2,12.3,16.2,84.7,62.2,95.7,1.5,6.1,37.5
20121027,종로,15.3,13.4,16.8,84.4,62.1,96.6,1.1,3.9,39.5
20121027,은평,15.3,12.8,17.1,81.9,56.4,94.6,3.5,8.1,38
20121027,동작,15.6,13.4,17.5,82.2,58.2,92.8,2.6,6.1,26
20121027,관악,15.4,13.1,17.4,86.6,59.4,97.1,1.7,5.5,27.5
20121027,강동,15.3,13.4,17.1,87.4,61.3,99.7,2,5.4,36.5
20121027,강서,15.6,13.3,17.2,85.9,63.7,96.4,2.7,6.7,38.5
20121027,남산,14.2,12.6,16.4,97.3,85.9,99.9,1.7,4.9,40
20121027,도봉,13.3,11.2,16.3,95,82.7,99.9,0.6,4.6,60
20121026,마포,16.3,11.5,22.4,68.9,33.4,95,0.7,3.3,0
20121026,구로,16.9,12.9,21.4,69.6,44.5,92.9,2.1,4.7,0
20121026,영등포,17.1,13.2,21.9,67.6,39.3,88.9,1.6,4.4,0
20121026,서초,16.6,12.6,22.4,69.4,41,89.8,1.1,3.5,0
20121026,강남,15.6,10.7,21.9,72.1,40.6,94.2,0.5,2,0
20121026,서대문,16.2,11.5,21,69.5,36.2,98.1,2.7,6.3,0
20121026,금천,16.6,12.8,22.2,67.1,38.3,89.8,1.5,4.4,0
20121026,양천,17.1,13.2,22,64.3,30.8,88.7,1.2,4.2,0
20121026,노원,15.6,10.7,22.3,78.9,37.8,99.9,0.4,2.4,0
20121026,광진,16,11.1,22.1,70.4,38,94.6,0.9,3.2,0
20121026,강북,15.9,10.8,22.2,70.9,39,97.2,0.9,2.8,0
20121026,남산,15.5,11,21.9,83.7,55.7,99.9,1.3,3.7,0
20121026,동대문,15.9,10.4,21.8,70.2,37.6,95.5,1.7,4.3,0
20121026,성북,15.7,11,20.8,69.9,37.9,94.5,1.1,3.1,0
20121026,도봉,14.1,9.8,21.8,80.5,39.7,99.9,0.5,2.4,0
20121026,송파,15,9.9,22,76.9,37.7,99.6,0.6,2.7,0
20121026,용산,17.1,12.6,22.7,64.8,36.3,90,1.1,3.4,0
20121026,성동,16.1,11.3,22.9,68,30.5,92.8,1.3,3.2,0
20121026,중랑,16.1,11.1,21.6,67.4,38.5,90.6,1.4,4.5,0
20121026,중구,15.2,10.8,21.7,68.5,32.9,91.9,0.7,2.9,0
20121026,종로,16.8,12.4,22.7,66.3,35.4,89.5,0.8,2.9,0
20121026,은평,16.3,11.8,21.9,66.4,34.2,91.4,1.5,4.8,0
20121026,동작,16.7,12.6,21.7,66,39.9,89.2,1.8,3.8,0
20121026,관악,16.5,12.2,22,71.4,42.8,94.4,0.4,2.4,0
20121026,강동,15.9,10.6,22.7,74.1,38.3,99.6,1.5,4.4,0
20121026,강서,16.7,12.8,21.5,70.7,40.7,93.6,1.2,3.6,0
20121025,종로,17.2,14.8,20.6,72.3,56.1,86,0.8,3.3,0
20121025,중구,15.8,12.8,19.2,73.6,56.1,90.1,1.1,2.9,0
20121025,동작,17.3,15.2,19.8,71.5,58.8,85.8,1.6,4.5,0
20121025,관악,17,15.2,19.9,76.9,62.5,89.6,0.8,3,0
20121025,강동,17.3,14.2,20.1,73.5,59.9,89.8,1.2,3.4,0
20121025,강서,17,14.9,18.9,76.6,65.8,90.7,1.1,3.5,0
20121025,강남,16.9,14.4,20.3,72.2,59.2,84.5,0.7,2.9,0
20121025,서대문,16.3,13.9,19.5,78.8,62.5,92.7,1.2,3.9,0
20121025,금천,16.9,14.7,19.9,74.8,62.5,87.7,1.5,3.9,0
20121025,양천,17,14.2,20.1,71.2,57.8,86.3,1.3,4.6,0
20121025,노원,17.1,13.8,19.8,79.1,61.4,96,0.6,2.9,0
20121025,광진,17.1,14,19.7,73.2,59.1,90.4,0.9,2.8,0
20121025,강북,17,13.9,20.1,72.4,58,85.6,1.1,3.7,0
20121025,도봉,15.5,12.1,19.7,80.2,58.9,96.9,0.5,2.4,0
20121025,용산,17.5,15.3,20.1,71.3,56.5,84.2,1.1,3.1,0
20121025,성동,17.5,14.1,20.9,66.8,47.8,85.3,1.3,3.1,0
20121025,남산,16.1,13.2,19.1,91.9,78.6,99.9,1.2,2.8,0
20121025,동대문,16.9,14.1,20,73.7,58.1,87.5,1.1,2.6,0
20121025,성북,16.4,13.7,19.1,74.2,59.1,86.2,1,2.6,0
20121025,송파,17.2,13.6,19.8,72.8,59.1,91.1,0.8,2.8,0
20121025,마포,16.8,14.2,19.8,76.1,59.7,90.1,0.6,2.9,0
20121025,구로,17,15.1,19.8,78.8,66.2,89.6,1.8,5.1,0
20121025,영등포,17.2,14.8,19.2,75.3,63.8,86.4,1.5,4.4,0
20121025,서초,17.6,15.1,20.3,72.9,58.1,86,1.6,3.9,0
20121025,중랑,16.9,14.3,19.3,72.3,60.3,85.4,1.2,2.9,0
20121025,은평,16.7,14.1,19.7,73.8,59.5,87.6,1.2,3.8,0
20121024,금천,13.6,10.3,18.2,66.6,48.4,78,2.6,7,0
20121024,강서,14,11.3,18.3,69.7,52.9,79.6,1.5,6.5,0
20121024,동대문,13.3,9.9,18.1,69.5,52.4,82.1,1.4,6.1,0
20121024,성북,12.7,9.9,17.3,69.4,53.8,78.5,0.9,4.1,0
20121024,도봉,11.8,8,17.9,75.9,55,90.2,0.6,3.2,0
20121024,마포,13.7,11,18.5,68.7,51.5,78.5,1.8,6,0
20121024,구로,13.6,10.8,17.9,71.7,58.2,82.1,2.4,7.5,0
20121024,영등포,13.9,11.3,18.2,69.4,52.7,78.1,2.6,7.5,0
20121024,서초,14.4,10.6,19.2,66.6,46.4,80.5,1.9,5.2,0
20121024,강남,13.1,9.6,18.1,68.7,53.7,80.3,0.7,3.6,0
20121024,서대문,13.1,10.4,17.7,71.6,55.6,81.7,2.6,6.4,0
20121024,성동,13.5,10.1,18.7,62.9,46.8,75.4,2.2,5.5,0
20121024,양천,14,11.2,18.7,66,46.9,78.1,1.9,5.6,0
20121024,노원,12.7,9.4,17.6,75.7,55.9,87.9,0.8,3.5,0
20121024,광진,13.3,10.2,17.9,68.7,51.9,79.4,1.4,3.8,0
20121024,강북,12.9,10.1,17.9,69.4,52.3,80.4,1,4.8,0
20121024,송파,13.2,9,18.1,69,52.2,85.1,1.3,4.9,0
20121024,용산,14,10.7,18.6,66.7,52.6,78.1,1.6,4.9,0
20121024,중랑,13.3,10.8,17.9,67.6,51.3,74.9,2.1,5.7,0
20121024,중구,12.5,8.9,18.2,68,49.9,82.1,1.4,5.3,0
20121024,종로,13.9,11.1,18.9,66.6,51.9,75.8,1.2,5,0
20121024,은평,13.4,10.7,18,68.3,50,76.6,2.4,5.4,0
20121024,동작,13.9,10.7,18.6,66.7,49.7,78.4,2,6.2,0
20121024,관악,13.6,10.8,17.7,69.3,53.3,82,1.5,4.8,0
20121024,강동,13.4,9.9,18.3,69.3,55.3,83.5,1.3,5.4,0
20121024,남산,12.4,8.9,18,89.4,74.7,99.9,1.4,4.4,0
20121023,남산,9.2,4.7,14.1,71.9,50.7,97.1,1.8,4.7,0
20121023,강서,10,6.1,14.6,56.3,33.8,71.1,2.2,5,0
20121023,성북,9.6,5,14.3,53.6,32.7,68.4,1.7,4.7,0
20121023,도봉,9.5,4.1,15.2,57.2,31.5,75.9,1.3,4.3,0
20121023,마포,9.8,5.4,14.8,55.1,32,75.5,2,4.5,0
20121023,구로,10,5.7,14.4,56.5,31.6,76,2.5,6.3,0
20121023,영등포,9.9,6,14.2,55.6,33.2,72,4,9.1,0
20121023,서초,11,6.8,15.5,49.8,28.2,74.9,2.4,6.4,0
20121023,강남,9.7,5.6,14.7,53,32.1,68.8,2.2,5.8,0
20121023,서대문,9,4.5,14,58.7,33.9,75.3,2.2,6.2,0
20121023,금천,10.2,6.1,15,50.2,26.1,72.4,2.6,6.1,0
20121023,양천,10.3,6.1,15,51.9,27.8,70,2.2,6.9,0
20121023,노원,10,5.6,15.3,56,30.9,71.6,1.3,4.8,0
20121023,광진,10.3,6.2,15.3,51.7,29.8,66.5,2.3,5.9,0
20121023,강북,10,5.3,15.4,53.1,30.7,66.1,1.6,6.5,0
20121023,송파,10.4,6.3,15.1,51.3,31,66.4,1.5,4.1,0
20121023,용산,10.3,6,15.8,51.9,29.3,69.9,2.2,6,0
20121023,성동,10.1,5.1,15.5,48.5,25.9,66.7,2.4,6.3,0
20121023,중랑,9.8,5.8,14.7,52.1,29.6,65.6,2,5.3,0
20121023,중구,9,4.5,14.4,51.7,27.9,77.5,2.5,6.4,0
20121023,종로,9.9,5.5,15.2,53.4,30.6,68.5,1.5,5,0
20121023,은평,9.5,5.1,14.4,55,31.1,69.6,2.7,6.7,0
20121023,동작,10.3,6.2,15.1,49.9,28.3,70.2,2.6,7,0
20121023,관악,9.7,5.8,14,54.2,31.6,77.4,2.4,5.6,0
20121023,강동,10.1,6.1,15.1,53.1,31.7,66.9,2.9,6.6,0
20121023,동대문,10.2,5.6,15.1,52.9,29.6,67.9,1.9,6.2,0
20121022,관악,14.7,8.5,17.6,80.9,60,97.1,2.7,7.9,37
